"SalePrice","LotArea","Neighborhood","BuildingType","OverallQuality","OverallCondition","YearBuilt","CentralAir","LivingArea","Bathrooms","Bedrooms","Fireplaces","HasGarage"
223500.0,1986.44472562418,"BrkSide","Single-family",5,6,1923,"Y",146.4009019633234,1,3,1,1
159950.0,1244.779242581557,"NAmes","Single-family",5,5,1966,"Y",100.88285503310229,1,3,1,1
106000.0,752.441183948553,"OldTown","Single-family",5,5,1898,"N",198.6073149730872,2,2,0,1
181000.0,941.944889535596,"NWAmes","Single-family",6,6,1974,"Y",121.59821108501924,1,3,1,1
144500.0,412.2634536251455,"CollgCr","Townhouse",6,5,2004,"Y",78.7740893812806,1,1,1,1
55993.0,809.2922956246659,"IDOTRR","Single-family",5,5,1952,"N",96.98130815336906,1,2,0,1
157900.0,905.716239938073,"NAmes","Single-family",6,6,1958,"Y",133.95310953750783,1,4,0,1
116000.0,766.1894920009463,"Edwards","Single-family",5,7,1918,"Y",116.11746665872731,1,3,0,1
224900.0,1127.4541542695788,"CollgCr","Single-family",7,5,1998,"Y",154.29688969611686,2,3,0,1
137000.0,1061.3136452607675,"NAmes","Single-family",5,6,1954,"Y",93.6371251135977,1,2,1,1
271000.0,1232.2385561824142,"Mitchel","Single-family",8,5,2002,"Y",156.89792094927233,2,3,2,1
155000.0,818.953268850672,"ClearCr","Single-family",6,7,1971,"Y",97.72445993998491,1,3,0,1
224000.0,591.8275040662014,"NridgHt","Townhouse",7,5,2009,"Y",126.15001577804135,2,2,1,1
183000.0,671.2518512607709,"CollgCr","Single-family",7,5,2003,"Y",152.34611625625024,2,3,0,1
93000.0,557.3638399618911,"OldTown","",4,4,1953,"N",86.94875903405502,1,2,0,1
225000.0,1151.327905414613,"Gilbert","Single-family",7,5,2003,"Y",160.98525577565954,2,3,1,1
139500.0,919.6503359371203,"SWISU","Single-family",6,7,1940,"Y",138.319126283876,2,3,1,1
232600.0,1041.8988048354283,"Somerst","Single-family",8,5,2006,"Y",138.319126283876,2,3,1,1
385000.0,1375.1094871593123,"NridgHt","Single-family",10,5,2007,"Y",193.59104041343016,2,2,1,1
109500.0,569.4400564943987,"BrkSide","Single-family",5,6,1924,"Y",72.82887508835377,1,2,0,1
189000.0,792.2926985058282,"SawyerW","Single-family",7,5,2001,"Y",133.209957750892,2,3,1,1
185000.0,2665.8712465377253,"ClearCr","Single-family",5,5,1967,"Y",197.4925872931634,2,3,0,1
147400.0,236.32226814384182,"Somerst","",7,5,2005,"Y",113.6093293788988,2,2,0,1
166000.0,1105.438282591084,"NAmes","Single-family",6,5,1957,"Y",129.30841087115874,1,3,2,1
151000.0,295.4028351798023,"Somerst","Townhouse",7,5,2005,"Y",111.47276799237822,2,2,0,1
237000.0,886.9516573260228,"CollgCr","Single-family",7,6,2003,"Y",169.90307721504982,2,3,1,1
167000.0,929.3113091631265,"NAmes","Single-family",6,6,1964,"Y",140.8272635637045,1,3,0,1
139950.0,731.5400399499821,"NAmes","Single-family",5,6,1961,"Y",106.27070548606724,1,3,0,1
128000.0,891.7821439390258,"Sawyer","Single-family",4,7,1950,"Y",99.11786953988964,2,2,0,1
153500.0,752.441183948553,"OldTown","Single-family",5,6,1948,"Y",144.8217044167647,1,2,0,1
100000.0,156.0618751893295,"BrDale","",6,5,1973,"Y",91.68635167373108,1,2,0,1
144000.0,884.8150959395022,"CollgCr","Single-family",5,6,1995,"Y",102.09047668635306,1,3,0,1
130500.0,1093.0833841385954,"Edwards","Single-family",5,6,1946,"Y",111.47276799237822,1,3,0,1
140000.0,1129.1262457894643,"SWISU","Single-family",6,8,1925,"N",137.6688684705871,2,4,0,1
157500.0,969.8130815336905,"OldTown","Single-family",5,8,1904,"Y",142.96382495022507,2,3,1,1
174900.0,837.9036394093763,"NAmes","Single-family",6,7,1966,"Y",108.22147892593385,1,3,0,1
141000.0,743.1517866158548,"NAmes","Two-family",5,4,1961,"N",167.20915198856733,2,6,0,1
153900.0,1176.5021721862252,"OldTown","Single-family",5,8,1915,"Y",131.5378662310063,1,4,1,1
171000.0,1546.4059739742668,"Sawyer","Single-family",5,5,1975,"Y",158.01264862919612,2,3,2,1
213000.0,865.4931494874899,"SawyerW","Single-family",7,5,1993,"Y",164.88680265539278,2,3,1,1
133500.0,1441.9931479547392,"CollgCr","Single-family",5,6,1972,"Y",80.26039295451233,1,3,1,1
240000.0,4235.965183710372,"ClearCr","Single-family",6,8,1908,"Y",219.0439891050232,3,5,1,1
187000.0,891.7821439390258,"Veenker","Single-family",6,7,1976,"Y",172.31832052155133,2,3,1,1
131500.0,411.9847717051645,"CollgCr","Townhouse",6,5,2003,"Y",78.7740893812806,1,1,0,1
215000.0,296.889138753034,"Blmngtn","Townhouse",8,5,2003,"Y",135.25362516408558,2,2,1,1
164000.0,662.1482418747266,"Crawfor","Single-family",7,5,1941,"Y",152.90348009621212,2,4,2,1
158000.0,1123.5526073898454,"NAmes","Single-family",6,6,1964,"Y",134.23179145748878,1,3,1,1
170000.0,1664.6600020195149,"Sawyer","Single-family",5,4,1955,"Y",165.2583785487007,1,3,1,1
127000.0,640.6897340361938,"Sawyer","Single-family",5,8,1962,"Y",96.60973226006112,1,3,0,1
147000.0,1019.0468873969909,"CollgCr","Single-family",6,6,1978,"Y",95.30921663348337,1,3,0,1
174000.0,754.7635332817275,"Gilbert","Single-family",6,5,1994,"Y",137.57597449726012,2,3,1,1
152000.0,966.0973226006113,"NWAmes","Single-family",7,5,1976,"Y",127.26474345796514,2,3,1,1
250000.0,1024.527631823283,"NWAmes","Single-family",6,7,1968,"Y",246.54060520980983,2,4,1,1
189950.0,709.8957441647954,"Crawfor","Single-family",7,8,1918,"Y",132.46680596427612,1,3,1,1
131500.0,1079.8924399261641,"Sawyer","",5,4,1965,"Y",96.51683828673414,1,3,0,1
152000.0,898.4705100185685,"SawyerW","Single-family",6,5,1984,"Y",101.9046887396991,2,3,0,1
132500.0,736.7421024562931,"NAmes","Single-family",5,5,1959,"Y",106.64228137937516,1,3,0,1
250580.0,802.6039295451232,"Somerst","Single-family",7,5,2007,"Y",127.4505314046191,2,3,0,1
148500.0,812.8222666110912,"NAmes","Single-family",5,6,1970,"Y",93.07976127363581,1,3,0,1
248900.0,989.8781797723186,"Timber","Single-family",8,5,2006,"Y",152.90348009621212,2,3,1,1
129000.0,647.4709940890635,"Sawyer","Single-family",4,5,1961,"Y",104.04125012621968,1,3,0,1
169000.0,1371.300834252906,"Gilbert","Single-family",5,6,1948,"Y",215.5140181185979,2,2,1,1
236000.0,923.1803069235457,"SawyerW","Single-family",7,5,1993,"Y",181.05035401428762,2,3,1,1
109500.0,613.1002239580802,"NAmes","Single-family",5,5,1962,"N",83.04721215432177,1,2,0,1
200500.0,812.8222666110912,"CollgCr","Single-family",6,5,1998,"Y",156.2476631359835,2,3,0,1
116000.0,826.0132108235226,"NAmes","Single-family",5,7,1953,"Y",84.53351572755348,1,3,0,1
133000.0,1128.1044120828676,"NAmes","Single-family",5,7,1949,"Y",117.78955817861299,1,3,1,1
66500.0,531.3535274303362,"OldTown","Single-family",5,6,1941,"Y",105.06308383281647,1,3,0,1
303477.0,836.0457599428366,"Somerst","Single-family",8,5,2007,"Y",242.45327038342262,2,4,1,1
132250.0,2348.917009546063,"Mitchel","Single-family",4,5,1963,"Y",96.60973226006112,1,3,0,1
350000.0,820.6253603705577,"NridgHt","Single-family",9,5,2004,"Y",206.59619667920765,2,4,1,1
148000.0,1094.4767937385002,"Sawyer","Single-family",5,7,1961,"Y",107.29253919266404,1,3,0,1
136500.0,650.257813288873,"CollgCr","Single-family",5,8,1978,"Y",80.26039295451233,1,3,0,1
157000.0,652.4872686487205,"Edwards","Single-family",5,5,2005,"Y",101.25443092641022,1,2,0,1
187500.0,1278.0352850326162,"Timber","Single-family",7,5,1990,"Y",159.49895220242783,2,3,1,1
178000.0,895.1263269787971,"Gilbert","Single-family",6,5,1992,"Y",147.98009950988208,2,3,1,1
118500.0,576.3142105205955,"SWISU","Single-family",4,5,1912,"N",207.15356051916953,1,5,0,1
100000.0,664.1919092879202,"NAmes","Single-family",5,5,1967,"Y",82.86142420766781,1,3,0,1
328900.0,475.5242494608201,"Somerst","Townhouse",9,5,1999,"Y",158.755800415812,2,2,1,1
145000.0,779.6591181333587,"NAmes","Two-family",5,5,1959,"Y",159.03448233579292,2,4,0,1
135500.0,1529.592164802083,"Edwards","Single-family",5,7,1955,"Y",129.4013048444857,1,3,0,1
268000.0,1473.7628868325671,"NAmes","Single-family",8,6,1970,"Y",205.94593886591878,2,4,1,1
149500.0,1129.5907156560993,"NAmes","Single-family",6,4,1953,"Y",139.8054298571077,1,2,1,1
122900.0,749.0970009087816,"NAmes","Single-family",5,7,1949,"Y",85.83403135413123,1,3,1,1
172500.0,1038.926197688965,"Sawyer","Single-family",6,5,1978,"Y",156.34055710931045,2,3,1,1
154500.0,781.6098915732252,"Sawyer","Single-family",6,8,1963,"Y",99.21076351321662,1,3,0,1
165000.0,1234.0035416756268,"Sawyer","Single-family",5,5,1954,"Y",128.4723651112159,1,3,1,1
118858.0,651.9299048087586,"SawyerW","Two-family",5,5,1979,"Y",142.59224905691715,2,4,0,1
140000.0,655.459875795184,"NAmes","Single-family",6,5,1963,"Y",166.8375760952594,1,4,1,1
106500.0,814.215676210996,"IDOTRR","Single-family",4,6,1936,"N",88.34216863395974,1,2,0,1
142953.0,651.9299048087586,"SawyerW","Two-family",5,5,1979,"Y",208.08250025243936,2,6,0,1
611657.0,1200.0972414112784,"NridgHt","Single-family",9,5,2009,"Y",219.6013529449851,2,2,2,1
135000.0,649.607555475584,"Sawyer","Single-family",5,7,1961,"Y",114.81695103214957,1,3,1,1
110000.0,681.8417642200468,"NAmes","Single-family",4,6,1971,"Y",79.70302911455043,1,2,0,1
153000.0,809.2922956246659,"NAmes","Single-family",5,7,1957,"Y",121.3195291650383,1,2,0,1
180000.0,731.5400399499821,"Gilbert","Single-family",7,5,2003,"Y",140.17700575041562,2,3,1,1
240000.0,1380.3115496656233,"Gilbert","Single-family",7,5,2006,"Y",155.1329354560597,2,3,1,1
125500.0,573.434497347459,"Sawyer","Single-family",5,6,1967,"Y",83.79036394093762,1,3,0,1
128000.0,921.50821540366,"NAmes","Single-family",5,5,1954,"Y",98.7462936465817,1,3,0,1
255000.0,1254.161533887582,"Somerst","Single-family",8,5,2006,"Y",151.97454036294232,2,3,1,1
250000.0,1068.2806932602914,"Crawfor","Single-family",7,7,1936,"Y",191.08290313360166,1,3,1,1
131000.0,825.3629530102337,"Mitchel","Single-family",5,5,1983,"Y",83.79036394093762,1,2,0,1
174000.0,1169.4422302133746,"Gilbert","Single-family",6,5,2005,"Y",137.85465641724107,2,3,1,1
154300.0,1077.5700905929896,"NAmes","Two-family",5,5,1960,"Y",211.24089534555674,2,5,0,1
143500.0,862.6134363143535,"CollgCr","Single-family",5,7,1977,"Y",117.78955817861299,1,3,0,1
88000.0,568.511116761129,"BrkSide","Single-family",5,7,1925,"N",94.28738292688658,1,3,0,1
145000.0,582.4452127601762,"Crawfor","Two-family",5,6,1949,"N",185.97373460061766,2,4,0,1
173733.0,278.68191998094557,"Somerst","Townhouse",6,5,2009,"Y",113.70222335222579,2,2,0,1
75000.0,185.8808406272907,"MeadowV","",4,5,1970,"Y",101.44021887306418,1,3,0,1
35311.0,836.0457599428366,"IDOTRR","Single-family",2,3,1949,"N",44.58910719695129,0,1,0,1
135000.0,1592.202702824469,"Edwards","Single-family",4,6,1956,"Y",114.1666932188607,1,3,0,1
238000.0,1219.2333999166367,"SawyerW","Single-family",7,5,1991,"Y",197.5854812664904,2,4,1,1
176500.0,1024.527631823283,"NAmes","Single-family",6,8,1958,"Y",131.35207828435233,1,3,1,1
201000.0,786.0688022929204,"SawyerW","Single-family",6,5,1994,"Y",159.87052809573578,2,3,0,1
145900.0,815.3304038909197,"Edwards","Two-family",5,7,1900,"Y",204.36674131936007,2,4,0,1
169990.0,950.9556049483132,"Gilbert","Single-family",6,5,2005,"Y",122.24846889830812,2,3,1,1
193000.0,744.2665142957786,"SawyerW","Townhouse",6,5,1993,"Y",150.20955486972966,2,2,1,1
207500.0,951.2342868682941,"NWAmes","Single-family",6,6,1980,"Y",156.6192390292914,2,3,1,1
175000.0,1450.1678176075136,"NWAmes","Single-family",5,6,1977,"Y",104.59861396618156,2,3,0,1
285000.0,1114.6347859504551,"NridgHt","Single-family",8,5,2003,"Y",220.5302926782549,2,4,1,1
176000.0,919.6503359371203,"NWAmes","Single-family",7,5,1968,"Y",183.7442792407701,2,4,1,1
236500.0,1099.6788562448112,"CollgCr","Single-family",8,5,2001,"Y",166.09442430864354,2,3,1,1
222000.0,1208.179017090726,"Gilbert","Single-family",7,5,1997,"Y",207.7109243591314,2,4,1,1
201000.0,829.078711943313,"Timber","Single-family",8,5,2007,"Y",136.1825648973554,2,3,0,1
117500.0,845.3351572755348,"NAmes","Single-family",5,6,1965,"Y",85.9269253274582,1,2,0,1
320000.0,1084.0726687258782,"Somerst","Single-family",9,5,2006,"Y",176.96301918790041,2,3,1,1
190000.0,788.3911516260949,"CollgCr","Single-family",7,5,2004,"Y",139.34095999047278,2,3,0,1
242000.0,2568.5183624910483,"NAmes","Single-family",7,7,1960,"Y",192.19763081352545,2,4,1,1
79900.0,541.1073946296693,"BrkSide","Single-family",4,5,1926,"Y",69.39179807525544,1,1,0,1
184900.0,936.6499330559581,"SawyerW","Single-family",7,5,2003,"Y",111.47276799237822,2,2,0,1
253000.0,898.7491919385494,"Somerst","Single-family",7,5,2005,"Y",183.09402142748124,2,3,1,1
239799.0,813.751206344361,"CollgCr","Single-family",7,5,2006,"Y",182.2579756675384,2,3,0,1
244400.0,2237.8158174469927,"ClearCr","Single-family",7,7,1940,"Y",223.2242179047374,2,4,2,1
150900.0,1174.1798228530506,"Mitchel","Two-family",6,5,1976,"Y",160.52078590902465,2,4,0,1
214000.0,813.2867364777261,"Gilbert","Single-family",7,5,1999,"Y",191.36158505358262,2,3,1,1
150000.0,716.3054283243571,"Edwards","Two-family",4,3,1977,"Y",133.76732159085387,2,4,0,1
143000.0,2322.3493331745462,"Mitchel","Two-family",5,4,1967,"Y",151.60296446963437,2,4,0,1
137500.0,1335.350866575364,"Timber","Single-family",6,6,1958,"Y",124.8495001514636,1,3,1,1
124900.0,819.32484474398,"OldTown","Single-family",5,6,1890,"Y",173.61883614812908,1,2,0,1
143000.0,758.2935042681529,"NAmes","Single-family",5,6,1959,"Y",106.27070548606724,1,3,1,1
270000.0,1350.3067962810082,"Timber","Single-family",8,5,2002,"Y",151.32428254965345,2,3,1,1
192500.0,1301.0729904177078,"CollgCr","Single-family",7,5,2002,"Y",164.97969662871978,2,3,1,1
197500.0,869.4875903405501,"NWAmes","Single-family",6,7,1972,"Y",128.28657716456195,1,3,1,1
129000.0,668.8366079542693,"NAmes","Single-family",5,8,1950,"Y",80.26039295451233,1,3,0,1
119900.0,724.5729919504585,"SawyerW","Single-family",5,5,1965,"Y",89.6426842605375,1,3,0,1
133900.0,668.8366079542693,"CollgCr","Single-family",5,8,1972,"Y",71.34257151512206,1,2,0,1
172000.0,1028.800754596324,"Mitchel","Single-family",5,4,1969,"Y",182.81533950750028,2,4,1,1
127500.0,873.2033492736294,"Edwards","Two-family",6,5,1975,"Y",91.03609386044221,2,4,0,1
145000.0,662.8913936613425,"Crawfor","Two-family",6,6,1946,"N",181.88639977423045,2,4,0,1
124000.0,120.76216532507641,"Blueste","Townhouse",6,6,1980,"Y",114.1666932188607,1,2,1,1
132000.0,689.2732820862053,"Sawyer","Single-family",5,5,1962,"Y",98.18892980661981,1,3,0,1
185000.0,784.9540746129967,"CollgCr","Single-family",7,5,2003,"Y",124.19924233817474,2,3,0,1
155000.0,238.92329939699732,"Somerst","",7,5,1999,"Y",131.5378662310063,2,3,0,1
116500.0,669.4868657675582,"BrkSide","Single-family",5,7,1958,"Y",79.70302911455043,1,2,0,1
272000.0,1135.8146118690072,"NWAmes","Single-family",6,7,1977,"Y",266.7914913950919,2,4,1,1
155000.0,214.39929043867411,"NPkVill","Townhouse",6,6,1976,"Y",143.7998707101679,2,3,1,1
239000.0,1107.5748439776046,"CollgCr","Single-family",9,5,2007,"Y",167.20915198856733,2,2,0,1
214900.0,1051.1882021681267,"Timber","Single-family",7,5,2002,"Y",175.94118548130362,2,4,1,1
178900.0,950.9556049483132,"Gilbert","Single-family",6,5,2005,"Y",137.85465641724107,2,3,1,1
160000.0,891.7821439390258,"Crawfor","Single-family",5,7,1940,"Y",121.50531711169226,1,2,2,1
135000.0,686.4864628863959,"NAmes","Single-family",5,7,1955,"Y",101.99758271302608,1,3,0,1
37900.0,550.3967919623675,"OldTown","Single-family",3,6,1910,"N",89.92136618051843,1,2,0,1
140000.0,964.4252310807256,"NAmes","",6,5,1958,"Y",101.71890079304512,1,2,0,1
135000.0,1003.254911931404,"NAmes","Single-family",4,4,1949,"N",110.72961620576237,1,4,0,1
173000.0,210.68353150559483,"NridgHt","",7,5,2003,"Y",151.0456006296725,2,2,0,1
99500.0,733.1192374965408,"SawyerW","Townhouse",6,5,1979,"Y",85.27666751416933,2,2,1,1
182000.0,1081.1929555527418,"Somerst","Single-family",7,5,2007,"Y",132.65259391093008,2,3,0,1
167500.0,1060.2918115541709,"BrkSide","Single-family",7,8,1910,"N",187.55293214717636,1,3,0,1
165000.0,246.2619232898289,"Somerst","",7,5,2000,"Y",128.3794711378889,2,3,0,1
85500.0,548.074442629193,"BrkSide","Single-family",4,7,1923,"Y",80.72486282114723,1,2,0,1
199900.0,397.0288419995204,"Somerst","Townhouse",7,5,2006,"Y",115.28142089878448,1,1,0,1
110000.0,877.8480479399785,"Edwards","Single-family",4,5,1954,"Y",83.04721215432177,1,3,0,1
139000.0,818.953268850672,"Sawyer","Single-family",5,6,1963,"Y",104.13414409954666,1,3,0,1
178400.0,1126.060744669674,"NAmes","Single-family",7,9,1961,"Y",92.80107935365487,1,3,0,1
336000.0,1133.5851565091596,"NoRidge","Single-family",8,5,1998,"Y",242.6390583300766,2,4,1,1
159895.0,295.58862312645624,"Blmngtn","Single-family",7,5,2007,"Y",117.60377023195902,2,2,1,1
255900.0,1045.0571999285457,"CollgCr","Single-family",8,5,2002,"Y",212.72719891878845,2,4,1,1
126000.0,940.5514799356912,"Mitchel","Two-family",5,5,1977,"Y",161.07814974898653,2,4,0,1
125000.0,1010.6864297975626,"Edwards","",5,5,1950,"N",108.12858495260687,1,3,0,1
117000.0,493.26699836627364,"OldTown","Single-family",6,8,1910,"Y",151.88164638961533,1,2,0,1
395192.0,943.7098750288086,"NridgHt","Single-family",9,5,2009,"Y",180.2143082543448,2,3,1,1
195000.0,1119.0008026968235,"NWAmes","Single-family",6,6,1976,"Y",188.57476585377316,2,4,1,1
197000.0,754.7635332817275,"Somerst","Single-family",7,5,2006,"Y",146.4009019633234,2,3,0,1
348000.0,878.0338358866325,"NoRidge","Single-family",8,5,1997,"Y",222.20238419814058,2,3,1,1
168000.0,1641.5294026610964,"OldTown","Single-family",8,9,1882,"Y",161.82130153560237,1,4,1,1
187000.0,906.6451796713428,"NAmes","Single-family",6,8,1964,"Y",171.9467446282434,2,3,1,1
173900.0,821.7400880504814,"CollgCr","Single-family",6,5,2005,"Y",139.34095999047278,2,3,0,1
337500.0,1157.087331760886,"NridgHt","Single-family",10,5,2006,"Y",159.59184617575482,2,3,1,1
121600.0,437.7164023167385,"BrkSide","Single-family",4,7,1946,"Y",114.25958719218768,1,3,0,1
136500.0,990.1568616922996,"NAmes","Single-family",5,6,1961,"Y",97.53867199333095,1,3,0,1
185000.0,1088.4386854722463,"NWAmes","Single-family",6,6,1970,"Y",133.95310953750783,2,2,1,1
91000.0,909.0604229778444,"IDOTRR","Single-family",3,4,1922,"N",100.04680927315945,1,3,1,1
206000.0,628.1490476370512,"CollgCr","Single-family",7,5,2006,"Y",112.21591977899408,2,2,0,1
82000.0,948.0758917751767,"Edwards","Single-family",3,3,1952,"N",87.69191082067087,1,2,0,1
86000.0,501.627455965702,"OldTown","Single-family",5,6,1920,"Y",64.18973556894446,1,2,0,1
232000.0,1110.733239070722,"Somerst","Single-family",8,5,2006,"Y",146.21511401666945,2,3,1,1
136905.0,1068.2806932602914,"NWAmes","Two-family",5,6,1976,"Y",156.0618751893295,2,4,0,1
181000.0,295.58862312645624,"Blmngtn","Townhouse",7,5,2005,"Y",139.7125358837807,2,1,1,1
149900.0,778.9159663467428,"CollgCr","Single-family",5,8,1977,"Y",91.50056372707712,2,3,0,1
163500.0,1129.1262457894643,"NAmes","Single-family",6,3,1970,"Y",153.92531380280892,2,3,1,1
88000.0,205.94593886591878,"MeadowV","Townhouse",4,4,1970,"Y",101.44021887306418,1,3,0,1
240000.0,1125.6891687763662,"Mitchel","Single-family",7,5,2004,"Y",158.84869438913896,2,3,1,1
102000.0,557.3638399618911,"SWISU","Single-family",5,5,1926,"Y",141.38462740366637,2,4,0,1
135000.0,1977.3411162381358,"Sawyer","Single-family",5,5,1948,"Y",118.06824009859393,2,4,1,1
100000.0,912.6832879375967,"Edwards","Two-family",5,5,1965,"N",154.5755716160978,2,4,0,1
165000.0,983.9329654793918,"Crawfor","Single-family",6,7,1923,"Y",139.52674793712674,1,3,2,1
85000.0,668.8366079542693,"OldTown","Single-family",5,4,1910,"N",94.93764074017545,1,2,0,1
119200.0,1083.5153048859163,"NAmes","Single-family",6,5,1948,"Y",100.51127913979437,1,2,1,1
227000.0,780.3093759466476,"NWAmes","Single-family",8,6,2001,"Y",154.66846558942478,2,3,0,1
203000.0,1103.8590850445253,"CollgCr","Single-family",7,5,1996,"Y",139.7125358837807,2,3,1,1
187500.0,540.0855609230725,"StoneBr","Townhouse",8,5,1984,"Y",126.33580372469532,1,1,1,1
160000.0,1001.7686083581723,"Gilbert","Single-family",7,5,1991,"Y",136.73992873731729,2,3,1,1
213490.0,279.8895416341963,"Blmngtn","Townhouse",7,5,2005,"Y",139.89832383043466,2,2,1,1
176000.0,652.4872686487205,"Edwards","Single-family",4,5,2005,"Y",105.15597780614345,1,2,0,1
194000.0,687.9727664596276,"CollgCr","Single-family",7,5,2006,"Y",113.33064745891785,2,2,0,1
87000.0,876.8262142333817,"OldTown","Single-family",5,5,1930,"Y",115.93167871207335,1,2,0,1
191000.0,295.58862312645624,"Blmngtn","Townhouse",7,5,2005,"Y",139.7125358837807,2,2,1,1
287000.0,1439.6707986215647,"Timber","Single-family",8,6,1976,"Y",269.2067347015934,2,2,1,1
112500.0,715.2835946177603,"CollgCr","Single-family",5,5,1972,"Y",81.932484474398,1,3,0,1
167500.0,863.9139519409313,"NAmes","Single-family",5,5,1960,"Y",117.41798228530506,1,3,2,1
293077.0,884.3506260728673,"Timber","Single-family",8,5,2007,"Y",152.90348009621212,2,3,1,1
105000.0,881.7495948197118,"NAmes","Single-family",5,5,1941,"Y",127.82210729792703,1,3,1,1
118000.0,156.0618751893295,"BrDale","",6,7,1972,"Y",113.14485951226389,1,3,0,1
160000.0,657.8751191016854,"SWISU","",5,8,1916,"Y",179.099580574421,2,5,0,1
197000.0,1473.577098885913,"SWISU","Single-family",7,3,1920,"Y",286.29922579375807,2,5,2,1
310000.0,1350.771266147643,"NoRidge","Single-family",8,7,1993,"Y",234.09281278399428,2,5,1,1
230000.0,754.7635332817275,"CollgCr","Single-family",7,5,2002,"Y",153.646631882828,2,3,0,1
119750.0,585.6965018266205,"Crawfor","Single-family",5,7,1938,"Y",88.62085055394068,1,2,1,1
84000.0,1068.2806932602914,"Edwards","Single-family",4,3,1957,"N",78.49540746129966,1,3,0,1
315500.0,1198.146467971412,"Timber","Single-family",9,5,2007,"Y",150.4882367897106,2,2,1,1
287000.0,858.3403135413123,"CollgCr","Single-family",8,5,2001,"Y",210.21906163895994,2,3,1,1
97000.0,142.40646111026317,"MeadowV","",4,6,1970,"Y",124.8495001514636,1,3,1,1
80000.0,137.2043986039522,"MeadowV","Townhouse",4,4,1970,"Y",58.52320319599857,1,1,0,1
155000.0,1219.2333999166367,"Sawyer","Single-family",5,4,1957,"Y",167.48783390854828,2,3,1,1
173000.0,848.1219764753444,"NWAmes","Single-family",6,8,1966,"Y",151.60296446963437,1,4,0,1
196000.0,499.86247047248935,"NridgHt","",6,5,2005,"Y",121.3195291650383,2,1,1,1
262280.0,1099.771750218138,"SawyerW","Single-family",7,5,1990,"Y",216.35006387854074,2,4,1,1
278000.0,891.7821439390258,"NWAmes","Single-family",8,5,1981,"Y",234.4643886773022,2,4,1,1
139600.0,1270.7895551131116,"Edwards","Single-family",3,5,1955,"Y",160.98525577565954,2,4,1,1
556581.0,1491.5056357380206,"StoneBr","Single-family",9,5,2005,"Y",266.419915501784,3,4,1,1
145000.0,858.8047834079472,"CollgCr","Single-family",5,5,1994,"Y",91.96503359371204,1,3,0,1
115000.0,2020.4439198618552,"Mitchel","Single-family",5,4,1960,"Y",164.51522676208486,1,3,1,1
84900.0,1031.1231039294985,"Edwards","Single-family",4,7,1946,"Y",86.39139519409312,1,2,0,1
176485.0,835.3955021295478,"Gilbert","Single-family",7,5,2007,"Y",120.94795327173037,2,3,0,1
200141.0,1038.090151929022,"CollgCr","Single-family",7,5,2007,"Y",122.24846889830812,2,3,1,1
165000.0,882.4927466063276,"NAmes","Single-family",6,6,1964,"Y",183.65138526744312,1,4,1,1
144500.0,795.3581996256186,"Edwards","Single-family",5,6,1957,"Y",141.7562032969743,1,4,1,1
255000.0,1055.9257948078027,"CollgCr","Single-family",8,5,2002,"Y",184.7661129473669,2,3,1,1
180000.0,1055.3684309678408,"NWAmes","Single-family",6,5,1976,"Y",141.47752137699337,2,3,1,1
185850.0,655.088299901876,"NridgHt","Townhouse",7,5,2005,"Y",126.70737961800324,2,2,1,1
248000.0,2783.010546903049,"NoRidge","Single-family",7,6,1994,"Y",171.8538506549164,2,3,1,1
335000.0,1050.4450503815108,"NridgHt","Single-family",9,5,2008,"Y",202.88043774612837,2,3,1,1
220000.0,1047.3795492617203,"Crawfor","Single-family",6,7,1932,"Y",184.95190089402087,1,3,1,1
213500.0,457.0383487687507,"StoneBr","Townhouse",8,5,2001,"Y",124.29213631150172,2,2,0,1
81000.0,1672.0915198856733,"IDOTRR","Single-family",3,4,1935,"Y",83.04721215432177,1,2,0,1
90000.0,1263.3580372469532,"OldTown","",5,5,1900,"N",217.09321566515658,2,5,0,1
110500.0,557.3638399618911,"OldTown","Single-family",6,6,1925,"Y",102.46205257966098,1,2,1,1
154000.0,1021.8337065968003,"NAmes","Single-family",5,6,1966,"Y",107.19964521933706,1,3,1,1
328000.0,1300.515626577746,"ClearCr","Single-family",7,5,1996,"Y",209.940379718979,2,3,0,1
178000.0,728.0100689635568,"Gilbert","Single-family",6,7,1993,"Y",145.9364320966885,2,3,1,1
167900.0,906.6451796713428,"NAmes","Single-family",6,6,1964,"Y",149.65219102976775,1,4,0,1
151400.0,368.23171026815606,"MeadowV","Townhouse",6,4,1973,"Y",234.18570675732124,2,5,1,1
135000.0,891.7821439390258,"NAmes","Single-family",5,7,1949,"Y",82.95431818099479,1,2,0,1
135000.0,943.0596172155198,"NAmes","Single-family",5,5,1956,"Y",97.35288404667698,1,3,0,1
154000.0,1086.8594879256877,"NWAmes","Single-family",6,6,1968,"Y",144.54302249678375,1,4,0,1
91500.0,704.6007876851573,"Edwards","Single-family",5,3,1948,"Y",135.25362516408558,1,4,1,1
159500.0,738.5070879495057,"Edwards","Single-family",6,6,1977,"Y",132.46680596427612,1,3,0,1
194000.0,794.8008357856568,"CollgCr","Single-family",7,5,2006,"Y",115.1885269254575,2,2,0,1
219500.0,1219.2333999166367,"Crawfor","Single-family",7,6,1940,"Y",161.6355135889484,1,3,2,1
170000.0,1003.254911931404,"OldTown","Single-family",5,8,1936,"Y",136.1825648973554,2,3,1,1
